analysis_layer,pair_id,field_id,primary_state,rater_a_state,rater_b_state,final_state,evidence_url,checked_date,selection_stratum,stratum_frame_n,stratum_sample_n
primary_83,VUONG2025_S7_076,execution_path,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC5461185/,2026-07-30,,,
primary_83,VUONG2025_S7_077,target_definition,unresolved,,,unresolved,https://doi.org/10.1002/bimj.202000269,2026-07-30,,,
primary_83,VUONG2025_S7_077,effect_modifier,unresolved,,,unresolved,https://doi.org/10.1002/bimj.202000269,2026-07-30,,,
primary_83,VUONG2025_S7_077,harmonization,unresolved,,,unresolved,https://doi.org/10.1002/bimj.202000269,2026-07-30,,,
primary_83,VUONG2025_S7_077,overlap,unresolved,,,unresolved,https://doi.org/10.1002/bimj.202000269,2026-07-30,,,
primary_83,VUONG2025_S7_077,target_uncertainty,unresolved,,,unresolved,https://doi.org/10.1002/bimj.202000269,2026-07-30,,,
primary_83,VUONG2025_S7_077,threshold_provenance,unresolved,,,unresolved,https://doi.org/10.1002/bimj.202000269,2026-07-30,,,
primary_83,VUONG2025_S7_077,threshold_timing,unresolved,,,unresolved,https://doi.org/10.1002/bimj.202000269,2026-07-30,,,
primary_83,VUONG2025_S7_077,source_access,unresolved,,,unresolved,https://doi.org/10.1002/bimj.202000269,2026-07-30,,,
primary_83,VUONG2025_S7_077,target_access,unresolved,,,unresolved,https://doi.org/10.1002/bimj.202000269,2026-07-30,,,
primary_83,VUONG2025_S7_077,reuse_terms,unresolved,,,unresolved,https://doi.org/10.1002/bimj.202000269,2026-07-30,,,
primary_83,VUONG2025_S7_077,code_record,unresolved,,,unresolved,https://doi.org/10.1002/bimj.202000269,2026-07-30,,,
primary_83,VUONG2025_S7_077,fixed_version,unresolved,,,unresolved,https://doi.org/10.1002/bimj.202000269,2026-07-30,,,
primary_83,VUONG2025_S7_077,execution_path,unresolved,,,unresolved,https://doi.org/10.1002/bimj.202000269,2026-07-30,,,
primary_83,VUONG2025_S7_078,target_definition,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC6269648/,2026-07-30,,,
primary_83,VUONG2025_S7_078,effect_modifier,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC6269648/,2026-07-30,,,
primary_83,VUONG2025_S7_078,harmonization,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC6269648/,2026-07-30,,,
primary_83,VUONG2025_S7_078,overlap,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC6269648/,2026-07-30,,,
primary_83,VUONG2025_S7_078,target_uncertainty,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC6269648/,2026-07-30,,,
primary_83,VUONG2025_S7_078,threshold_provenance,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC6269648/,2026-07-30,,,
primary_83,VUONG2025_S7_078,threshold_timing,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC6269648/,2026-07-30,,,
primary_83,VUONG2025_S7_078,source_access,controlled,,,controlled,https://pmc.ncbi.nlm.nih.gov/articles/PMC6269648/,2026-07-30,,,
primary_83,VUONG2025_S7_078,target_access,controlled,,,controlled,https://pmc.ncbi.nlm.nih.gov/articles/PMC6269648/,2026-07-30,,,
primary_83,VUONG2025_S7_078,reuse_terms,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC6269648/,2026-07-30,,,
primary_83,VUONG2025_S7_078,code_record,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC6269648/,2026-07-30,,,
primary_83,VUONG2025_S7_078,fixed_version,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC6269648/,2026-07-30,,,
primary_83,VUONG2025_S7_078,execution_path,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC6269648/,2026-07-30,,,
primary_83,VUONG2025_S7_079,target_definition,unresolved,,,unresolved,https://doi.org/10.1097/ede.0000000000001230,2026-07-30,,,
primary_83,VUONG2025_S7_079,effect_modifier,unresolved,,,unresolved,https://doi.org/10.1097/ede.0000000000001230,2026-07-30,,,
primary_83,VUONG2025_S7_079,harmonization,unresolved,,,unresolved,https://doi.org/10.1097/ede.0000000000001230,2026-07-30,,,
primary_83,VUONG2025_S7_079,overlap,unresolved,,,unresolved,https://doi.org/10.1097/ede.0000000000001230,2026-07-30,,,
primary_83,VUONG2025_S7_079,target_uncertainty,unresolved,,,unresolved,https://doi.org/10.1097/ede.0000000000001230,2026-07-30,,,
primary_83,VUONG2025_S7_079,threshold_provenance,unresolved,,,unresolved,https://doi.org/10.1097/ede.0000000000001230,2026-07-30,,,
primary_83,VUONG2025_S7_079,threshold_timing,unresolved,,,unresolved,https://doi.org/10.1097/ede.0000000000001230,2026-07-30,,,
primary_83,VUONG2025_S7_079,source_access,unresolved,,,unresolved,https://doi.org/10.1097/ede.0000000000001230,2026-07-30,,,
primary_83,VUONG2025_S7_079,target_access,unresolved,,,unresolved,https://doi.org/10.1097/ede.0000000000001230,2026-07-30,,,
primary_83,VUONG2025_S7_079,reuse_terms,unresolved,,,unresolved,https://doi.org/10.1097/ede.0000000000001230,2026-07-30,,,
primary_83,VUONG2025_S7_079,code_record,unresolved,,,unresolved,https://doi.org/10.1097/ede.0000000000001230,2026-07-30,,,
primary_83,VUONG2025_S7_079,fixed_version,unresolved,,,unresolved,https://doi.org/10.1097/ede.0000000000001230,2026-07-30,,,
primary_83,VUONG2025_S7_079,execution_path,unresolved,,,unresolved,https://doi.org/10.1097/ede.0000000000001230,2026-07-30,,,
primary_83,VUONG2025_S7_080,target_definition,unresolved,,,unresolved,https://doi.org/10.1016/j.jclinepi.2023.08.019,2026-07-30,,,
primary_83,VUONG2025_S7_080,effect_modifier,unresolved,,,unresolved,https://doi.org/10.1016/j.jclinepi.2023.08.019,2026-07-30,,,
primary_83,VUONG2025_S7_080,harmonization,unresolved,,,unresolved,https://doi.org/10.1016/j.jclinepi.2023.08.019,2026-07-30,,,
primary_83,VUONG2025_S7_080,overlap,unresolved,,,unresolved,https://doi.org/10.1016/j.jclinepi.2023.08.019,2026-07-30,,,
primary_83,VUONG2025_S7_080,target_uncertainty,unresolved,,,unresolved,https://doi.org/10.1016/j.jclinepi.2023.08.019,2026-07-30,,,
primary_83,VUONG2025_S7_080,threshold_provenance,unresolved,,,unresolved,https://doi.org/10.1016/j.jclinepi.2023.08.019,2026-07-30,,,
primary_83,VUONG2025_S7_080,threshold_timing,unresolved,,,unresolved,https://doi.org/10.1016/j.jclinepi.2023.08.019,2026-07-30,,,
primary_83,VUONG2025_S7_080,source_access,unresolved,,,unresolved,https://doi.org/10.1016/j.jclinepi.2023.08.019,2026-07-30,,,
primary_83,VUONG2025_S7_080,target_access,unresolved,,,unresolved,https://doi.org/10.1016/j.jclinepi.2023.08.019,2026-07-30,,,
primary_83,VUONG2025_S7_080,reuse_terms,unresolved,,,unresolved,https://doi.org/10.1016/j.jclinepi.2023.08.019,2026-07-30,,,
primary_83,VUONG2025_S7_080,code_record,unresolved,,,unresolved,https://doi.org/10.1016/j.jclinepi.2023.08.019,2026-07-30,,,
primary_83,VUONG2025_S7_080,fixed_version,unresolved,,,unresolved,https://doi.org/10.1016/j.jclinepi.2023.08.019,2026-07-30,,,
primary_83,VUONG2025_S7_080,execution_path,unresolved,,,unresolved,https://doi.org/10.1016/j.jclinepi.2023.08.019,2026-07-30,,,
primary_83,VUONG2025_S7_081,target_definition,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC10841168/,2026-07-30,,,
primary_83,VUONG2025_S7_081,effect_modifier,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10841168/,2026-07-30,,,
primary_83,VUONG2025_S7_081,harmonization,not_applicable,,,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC10841168/,2026-07-30,,,
primary_83,VUONG2025_S7_081,overlap,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10841168/,2026-07-30,,,
primary_83,VUONG2025_S7_081,target_uncertainty,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10841168/,2026-07-30,,,
primary_83,VUONG2025_S7_081,threshold_provenance,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC10841168/,2026-07-30,,,
primary_83,VUONG2025_S7_081,threshold_timing,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC10841168/,2026-07-30,,,
primary_83,VUONG2025_S7_081,source_access,controlled,,,controlled,https://pmc.ncbi.nlm.nih.gov/articles/PMC10841168/,2026-07-30,,,
primary_83,VUONG2025_S7_081,target_access,not_applicable,,,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC10841168/,2026-07-30,,,
primary_83,VUONG2025_S7_081,reuse_terms,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC10841168/,2026-07-30,,,
primary_83,VUONG2025_S7_081,code_record,documented,,,documented,https://github.com/pzivich/publications-code,2026-07-30,,,
primary_83,VUONG2025_S7_081,fixed_version,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC10841168/,2026-07-30,,,
primary_83,VUONG2025_S7_081,execution_path,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC10841168/,2026-07-30,,,
primary_83,VUONG2025_S7_082,target_definition,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC13016693/,2026-07-30,,,
primary_83,VUONG2025_S7_082,effect_modifier,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC13016693/,2026-07-30,,,
primary_83,VUONG2025_S7_082,harmonization,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC13016693/,2026-07-30,,,
primary_83,VUONG2025_S7_082,overlap,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC13016693/,2026-07-30,,,
primary_83,VUONG2025_S7_082,target_uncertainty,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC13016693/,2026-07-30,,,
primary_83,VUONG2025_S7_082,threshold_provenance,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC13016693/,2026-07-30,,,
primary_83,VUONG2025_S7_082,threshold_timing,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC13016693/,2026-07-30,,,
primary_83,VUONG2025_S7_082,source_access,controlled,,,controlled,https://pmc.ncbi.nlm.nih.gov/articles/PMC13016693/,2026-07-30,,,
primary_83,VUONG2025_S7_082,target_access,controlled,,,controlled,https://pmc.ncbi.nlm.nih.gov/articles/PMC13016693/,2026-07-30,,,
primary_83,VUONG2025_S7_082,reuse_terms,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC13016693/,2026-07-30,,,
primary_83,VUONG2025_S7_082,code_record,documented,,,documented,https://github.com/pzivich/publications-code,2026-07-30,,,
primary_83,VUONG2025_S7_082,fixed_version,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC13016693/,2026-07-30,,,
primary_83,VUONG2025_S7_082,execution_path,unresolved,,,unresolved,https://pmc.ncbi.nlm.nih.gov/articles/PMC13016693/,2026-07-30,,,
primary_83,VUONG2025_S7_083,target_definition,partial,,,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC10166520/,2026-07-30,,,
primary_83,VUONG2025_S7_083,effect_modifier,documented,,,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10166520/,2026-07-30,,,
primary_83,VUONG2025_S7_083,harmonization,not_documented,,,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10166520/,2026-07-30,,,
primary_83,VUONG2025_S7_083,overlap,partial,,,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC10166520/,2026-07-30,,,
primary_83,VUONG2025_S7_083,target_uncertainty,not_documented,,,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10166520/,2026-07-30,,,
primary_83,VUONG2025_S7_083,threshold_provenance,partial,,,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC10166520/,2026-07-30,,,
primary_83,VUONG2025_S7_083,threshold_timing,not_documented,,,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10166520/,2026-07-30,,,
primary_83,VUONG2025_S7_083,source_access,unclear,,,unclear,https://pmc.ncbi.nlm.nih.gov/articles/PMC10166520/,2026-07-30,,,
primary_83,VUONG2025_S7_083,target_access,unclear,,,unclear,https://pmc.ncbi.nlm.nih.gov/articles/PMC10166520/,2026-07-30,,,
primary_83,VUONG2025_S7_083,reuse_terms,not_documented,,,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10166520/,2026-07-30,,,
primary_83,VUONG2025_S7_083,code_record,not_documented,,,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10166520/,2026-07-30,,,
primary_83,VUONG2025_S7_083,fixed_version,not_applicable,,,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC10166520/,2026-07-30,,,
primary_83,VUONG2025_S7_083,execution_path,not_applicable,,,not_applicable,https://pmc.ncbi.nlm.nih.gov/articles/PMC10166520/,2026-07-30,,,
registered_human_20,VUONG2025_S7_003,target_definition,unresolved,unresolved,unresolved,unresolved,https://pubmed.ncbi.nlm.nih.gov/33620006/,2026-07-30,,,
registered_human_20,VUONG2025_S7_003,effect_modifier,unresolved,unresolved,unresolved,unresolved,https://pubmed.ncbi.nlm.nih.gov/33620006/,2026-07-30,,,
registered_human_20,VUONG2025_S7_003,harmonization,unresolved,unresolved,unresolved,unresolved,https://pubmed.ncbi.nlm.nih.gov/33620006/,2026-07-30,,,
registered_human_20,VUONG2025_S7_003,overlap,unresolved,unresolved,unresolved,unresolved,https://pubmed.ncbi.nlm.nih.gov/33620006/,2026-07-30,,,
registered_human_20,VUONG2025_S7_003,target_uncertainty,unresolved,unresolved,unresolved,unresolved,https://pubmed.ncbi.nlm.nih.gov/33620006/,2026-07-30,,,
registered_human_20,VUONG2025_S7_003,threshold_provenance,unresolved,unresolved,unresolved,unresolved,https://pubmed.ncbi.nlm.nih.gov/33620006/,2026-07-30,,,
registered_human_20,VUONG2025_S7_003,threshold_timing,unresolved,unresolved,unresolved,unresolved,https://pubmed.ncbi.nlm.nih.gov/33620006/,2026-07-30,,,
registered_human_20,VUONG2025_S7_003,source_access,unresolved,unresolved,unresolved,unresolved,https://pubmed.ncbi.nlm.nih.gov/33620006/,2026-07-30,,,
registered_human_20,VUONG2025_S7_003,target_access,unresolved,unresolved,unresolved,unresolved,https://pubmed.ncbi.nlm.nih.gov/33620006/,2026-07-30,,,
registered_human_20,VUONG2025_S7_003,reuse_terms,unresolved,unresolved,unresolved,unresolved,https://pubmed.ncbi.nlm.nih.gov/33620006/,2026-07-30,,,
registered_human_20,VUONG2025_S7_003,code_record,unresolved,unresolved,unresolved,unresolved,https://pubmed.ncbi.nlm.nih.gov/33620006/,2026-07-30,,,
registered_human_20,VUONG2025_S7_003,fixed_version,unresolved,unresolved,unresolved,unresolved,https://pubmed.ncbi.nlm.nih.gov/33620006/,2026-07-30,,,
registered_human_20,VUONG2025_S7_003,execution_path,unresolved,unresolved,unresolved,unresolved,https://pubmed.ncbi.nlm.nih.gov/33620006/,2026-07-30,,,
registered_human_20,VUONG2025_S7_007,target_definition,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC7985725/,2026-07-30,,,
registered_human_20,VUONG2025_S7_007,effect_modifier,documented,documented,partial,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC7985725/,2026-08-09,,,
registered_human_20,VUONG2025_S7_007,harmonization,unresolved,not_documented,unresolved,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC7985725/,2026-08-09,,,
registered_human_20,VUONG2025_S7_007,overlap,unresolved,documented,partial,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC7985725/,2026-08-09,,,
registered_human_20,VUONG2025_S7_007,target_uncertainty,unresolved,partial,unresolved,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC7985725/,2026-08-09,,,
registered_human_20,VUONG2025_S7_007,threshold_provenance,unresolved,documented,unresolved,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC7985725/,2026-08-09,,,
registered_human_20,VUONG2025_S7_007,threshold_timing,unresolved,partial,unresolved,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC7985725/,2026-08-09,,,
registered_human_20,VUONG2025_S7_007,source_access,unresolved,controlled,public,controlled,https://pmc.ncbi.nlm.nih.gov/articles/PMC7985725/,2026-08-09,,,
registered_human_20,VUONG2025_S7_007,target_access,unresolved,unclear,unclear,unclear,https://pmc.ncbi.nlm.nih.gov/articles/PMC7985725/,2026-07-30,,,
registered_human_20,VUONG2025_S7_007,reuse_terms,unresolved,partial,unresolved,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC7985725/,2026-08-09,,,
registered_human_20,VUONG2025_S7_007,code_record,unresolved,not_documented,partial,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC7985725/,2026-08-09,,,
registered_human_20,VUONG2025_S7_007,fixed_version,unresolved,not_applicable,not_verified,not_verified,https://pmc.ncbi.nlm.nih.gov/articles/PMC7985725/,2026-08-09,,,
registered_human_20,VUONG2025_S7_007,execution_path,unresolved,not_applicable,not_self_contained,not_self_contained,https://pmc.ncbi.nlm.nih.gov/articles/PMC7985725/,2026-08-09,,,
registered_human_20,VUONG2025_S7_010,target_definition,documented,documented,unresolved,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC6578590/,2026-08-09,,,
registered_human_20,VUONG2025_S7_010,effect_modifier,documented,documented,partial,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC6578590/,2026-08-09,,,
registered_human_20,VUONG2025_S7_010,harmonization,unresolved,not_documented,unresolved,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC6578590/,2026-08-09,,,
registered_human_20,VUONG2025_S7_010,overlap,documented,documented,partial,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC6578590/,2026-08-09,,,
registered_human_20,VUONG2025_S7_010,target_uncertainty,unresolved,partial,unresolved,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC6578590/,2026-08-09,,,
registered_human_20,VUONG2025_S7_010,threshold_provenance,unresolved,partial,partial,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC6578590/,2026-07-30,,,
registered_human_20,VUONG2025_S7_010,threshold_timing,unresolved,partial,partial,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC6578590/,2026-07-30,,,
registered_human_20,VUONG2025_S7_010,source_access,controlled,public,public,controlled,https://biolincc.nhlbi.nih.gov/studies/,2026-08-10,,,
registered_human_20,VUONG2025_S7_010,target_access,controlled,public,controlled,controlled,https://pmc.ncbi.nlm.nih.gov/articles/PMC6578590/,2026-08-09,,,
registered_human_20,VUONG2025_S7_010,reuse_terms,unresolved,partial,partial,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC6578590/,2026-07-30,,,
registered_human_20,VUONG2025_S7_010,code_record,unresolved,not_documented,documented,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC6578590/,2026-08-09,,,
registered_human_20,VUONG2025_S7_010,fixed_version,unresolved,not_applicable,not_verified,not_verified,https://pmc.ncbi.nlm.nih.gov/articles/PMC6578590/,2026-08-09,,,
registered_human_20,VUONG2025_S7_010,execution_path,unresolved,not_applicable,not_self_contained,not_self_contained,https://pmc.ncbi.nlm.nih.gov/articles/PMC6578590/,2026-08-09,,,
registered_human_20,VUONG2025_S7_021,target_definition,partial,documented,partial,partial,https://doi.org/10.1097/EDE.0000000000001517,2026-08-09,,,
registered_human_20,VUONG2025_S7_021,effect_modifier,documented,documented,partial,partial,https://doi.org/10.1097/EDE.0000000000001517,2026-08-09,,,
registered_human_20,VUONG2025_S7_021,harmonization,not_documented,not_documented,partial,partial,https://doi.org/10.1097/EDE.0000000000001517,2026-08-09,,,
registered_human_20,VUONG2025_S7_021,overlap,documented,documented,partial,partial,https://doi.org/10.1097/EDE.0000000000001517,2026-08-09,,,
registered_human_20,VUONG2025_S7_021,target_uncertainty,documented,partial,unresolved,partial,https://doi.org/10.1097/EDE.0000000000001517,2026-08-09,,,
registered_human_20,VUONG2025_S7_021,threshold_provenance,partial,documented,partial,partial,https://doi.org/10.1097/EDE.0000000000001517,2026-08-09,,,
registered_human_20,VUONG2025_S7_021,threshold_timing,not_documented,not_documented,partial,partial,https://doi.org/10.1097/EDE.0000000000001517,2026-08-09,,,
registered_human_20,VUONG2025_S7_021,source_access,unclear,unavailable,unclear,unavailable,https://doi.org/10.1097/EDE.0000000000001517,2026-08-09,,,
registered_human_20,VUONG2025_S7_021,target_access,public,unclear,unclear,unclear,https://doi.org/10.1097/EDE.0000000000001517,2026-07-30,,,
registered_human_20,VUONG2025_S7_021,reuse_terms,not_documented,partial,unresolved,partial,https://doi.org/10.1097/EDE.0000000000001517,2026-08-09,,,
registered_human_20,VUONG2025_S7_021,code_record,not_documented,not_documented,unresolved,not_documented,https://doi.org/10.1097/EDE.0000000000001517,2026-08-09,,,
registered_human_20,VUONG2025_S7_021,fixed_version,not_applicable,not_applicable,unresolved,not_applicable,https://doi.org/10.1097/EDE.0000000000001517,2026-08-09,,,
registered_human_20,VUONG2025_S7_021,execution_path,not_applicable,not_applicable,unresolved,not_applicable,https://doi.org/10.1097/EDE.0000000000001517,2026-08-09,,,
registered_human_20,VUONG2025_S7_027,target_definition,documented,documented,documented,documented,https://doi.org/10.1002/sim.8426,2026-07-30,,,
registered_human_20,VUONG2025_S7_027,effect_modifier,documented,documented,unresolved,partial,https://doi.org/10.1002/sim.8426,2026-08-09,,,
registered_human_20,VUONG2025_S7_027,harmonization,partial,not_documented,unresolved,not_documented,https://doi.org/10.1002/sim.8426,2026-08-09,,,
registered_human_20,VUONG2025_S7_027,overlap,partial,documented,partial,partial,https://doi.org/10.1002/sim.8426,2026-08-09,,,
registered_human_20,VUONG2025_S7_027,target_uncertainty,documented,documented,unresolved,partial,https://doi.org/10.1002/sim.8426,2026-08-09,,,
registered_human_20,VUONG2025_S7_027,threshold_provenance,partial,not_documented,partial,partial,https://doi.org/10.1002/sim.8426,2026-08-09,,,
registered_human_20,VUONG2025_S7_027,threshold_timing,not_documented,not_documented,unresolved,unresolved,https://doi.org/10.1002/sim.8426,2026-08-09,,,
registered_human_20,VUONG2025_S7_027,source_access,controlled,controlled,controlled,controlled,https://doi.org/10.1002/sim.8426,2026-07-30,,,
registered_human_20,VUONG2025_S7_027,target_access,controlled,unclear,controlled,controlled,https://doi.org/10.1002/sim.8426,2026-08-09,,,
registered_human_20,VUONG2025_S7_027,reuse_terms,not_documented,partial,unresolved,partial,https://doi.org/10.1002/sim.8426,2026-08-09,,,
registered_human_20,VUONG2025_S7_027,code_record,not_documented,not_documented,partial,partial,https://doi.org/10.1002/sim.8426,2026-08-09,,,
registered_human_20,VUONG2025_S7_027,fixed_version,not_applicable,not_applicable,not_verified,not_verified,https://doi.org/10.1002/sim.8426,2026-08-09,,,
registered_human_20,VUONG2025_S7_027,execution_path,not_applicable,not_applicable,not_self_contained,not_self_contained,https://doi.org/10.1002/sim.8426,2026-08-09,,,
registered_human_20,VUONG2025_S7_037,target_definition,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC8643314/,2026-07-30,,,
registered_human_20,VUONG2025_S7_037,effect_modifier,partial,documented,partial,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC8643314/,2026-08-09,,,
registered_human_20,VUONG2025_S7_037,harmonization,not_applicable,not_documented,unresolved,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC8643314/,2026-08-09,,,
registered_human_20,VUONG2025_S7_037,overlap,partial,documented,partial,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC8643314/,2026-08-09,,,
registered_human_20,VUONG2025_S7_037,target_uncertainty,documented,partial,partial,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC8643314/,2026-07-30,,,
registered_human_20,VUONG2025_S7_037,threshold_provenance,partial,documented,partial,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC8643314/,2026-08-09,,,
registered_human_20,VUONG2025_S7_037,threshold_timing,not_documented,partial,partial,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC8643314/,2026-07-30,,,
registered_human_20,VUONG2025_S7_037,source_access,controlled,controlled,unresolved,controlled,https://pmc.ncbi.nlm.nih.gov/articles/PMC8643314/,2026-08-09,,,
registered_human_20,VUONG2025_S7_037,target_access,controlled,unclear,unresolved,unclear,https://pmc.ncbi.nlm.nih.gov/articles/PMC8643314/,2026-08-09,,,
registered_human_20,VUONG2025_S7_037,reuse_terms,not_documented,partial,unresolved,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC8643314/,2026-08-09,,,
registered_human_20,VUONG2025_S7_037,code_record,not_documented,not_documented,partial,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC8643314/,2026-08-09,,,
registered_human_20,VUONG2025_S7_037,fixed_version,not_applicable,not_applicable,not_verified,not_verified,https://pmc.ncbi.nlm.nih.gov/articles/PMC8643314/,2026-08-09,,,
registered_human_20,VUONG2025_S7_037,execution_path,not_applicable,not_applicable,not_self_contained,not_self_contained,https://pmc.ncbi.nlm.nih.gov/articles/PMC8643314/,2026-08-09,,,
registered_human_20,VUONG2025_S7_042,target_definition,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10201931/,2026-07-30,,,
registered_human_20,VUONG2025_S7_042,effect_modifier,documented,documented,partial,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC10201931/,2026-08-09,,,
registered_human_20,VUONG2025_S7_042,harmonization,unresolved,not_documented,unresolved,not_documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC10201931/,2026-08-09,,,
registered_human_20,VUONG2025_S7_042,overlap,documented,documented,partial,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC10201931/,2026-08-09,,,
registered_human_20,VUONG2025_S7_042,target_uncertainty,documented,partial,unresolved,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC10201931/,2026-08-09,,,
registered_human_20,VUONG2025_S7_042,threshold_provenance,unresolved,not_documented,partial,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC10201931/,2026-08-09,,,
registered_human_20,VUONG2025_S7_042,threshold_timing,unresolved,partial,unresolved,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC10201931/,2026-08-09,,,
registered_human_20,VUONG2025_S7_042,source_access,controlled,public,public,controlled,https://biolincc.nhlbi.nih.gov/studies/bari2d/,2026-08-10,,,
registered_human_20,VUONG2025_S7_042,target_access,controlled,controlled,unclear,controlled,https://pmc.ncbi.nlm.nih.gov/articles/PMC10201931/,2026-08-09,,,
registered_human_20,VUONG2025_S7_042,reuse_terms,unresolved,partial,partial,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC10201931/,2026-07-30,,,
registered_human_20,VUONG2025_S7_042,code_record,unresolved,not_documented,documented,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC10201931/,2026-08-09,,,
registered_human_20,VUONG2025_S7_042,fixed_version,unresolved,not_applicable,not_verified,not_verified,https://github.com/kevjosey/cbal/,2026-08-09,,,
registered_human_20,VUONG2025_S7_042,execution_path,unresolved,not_applicable,not_self_contained,not_self_contained,https://github.com/kevjosey/cbal/,2026-08-09,,,
registered_human_20,VUONG2025_S7_051,target_definition,documented,documented,documented,documented,https://pmc.ncbi.nlm.nih.gov/articles/PMC9754161/,2026-07-30,,,
registered_human_20,VUONG2025_S7_051,effect_modifier,documented,documented,partial,partial,https://pmc.ncbi.nlm.nih.gov/articles/PMC9754161/,2026-08-09,,,
